language,crawl_date,0
ta,20200725,2
ta,20200727,2
ta,20200728,1
ta,20200806,5
ta,20200810,3
ta,20200811,1
ta,20200825,11
ta,20200908,2
ta,20200923,1
ta,20200925,4
ta,20201009,1
ta,20201016,4
ta,20201024,6
ta,20201027,38
ta,20201116,2
ta,20201117,2
ta,20201118,365
ta,20201202,1
ta,20201218,2
ta,20201219,6
ta,20201221,1
ta,20201222,11
ta,20201224,1
ta,20210129,26
ta,20210130,38
ta,20210131,30
ta,20210301,2
ta,20210302,1
ta,20210305,2
ta,20210306,28
ta,20210308,3
ta,20210309,124
ta,20210310,117
ta,20210315,1
ta,20210319,4
ta,20210402,1
ta,20210412,4
ta,20210413,52
ta,20210414,23
ta,20210415,2
ta,20210422,3
ta,20210423,32
ta,20210424,45
ta,20210516,1
ta,20210519,1
ta,20210620,1
ta,20210701,9
ta,20210712,1
ta,20210716,1
ta,20210717,1
te,20200221,1
te,20200222,1
te,20200224,1
te,20200225,3
te,20200226,2
te,20200306,5
te,20200310,2
te,20200314,3
te,20200315,18
te,20200316,32
te,20200317,7
te,20200318,2
te,20200319,2
te,20200320,1
te,20200321,9
te,20200322,12
te,20200323,3
te,20200324,4
te,20200325,9
te,20200326,1
te,20200327,36
te,20200328,9
te,20200329,11
te,20200330,4
te,20200331,1
te,20200403,4
te,20200404,3
te,20200405,3
te,20200408,19
te,20200409,34
te,20200410,19
te,20200411,38
te,20200412,9
te,20200413,6
te,20200414,78
te,20200415,52
te,20200416,2
te,20200419,15
te,20200420,32
te,20200421,5
te,20200424,27
te,20200425,20
te,20200426,3
te,20200502,4
te,20200503,3
te,20200516,1
te,20200618,4
te,20200717,1
te,20200723,21
te,20200724,26
te,20200725,2
te,20200727,3
te,20200806,5
te,20200810,3
te,20200811,1
te,20200825,4
te,20200923,3
te,20201016,4
te,20201024,6
te,20201027,19
te,20201116,2
te,20201219,4
te,20201222,6
te,20201224,1
te,20210129,3
te,20210130,27
te,20210131,30
te,20210306,6
te,20210309,2
te,20210412,2
te,20210413,41
te,20210414,2
te,20210422,1
te,20210423,10
te,20210424,18
te,20210701,4
th,20200221,6
th,20200222,96
th,20200223,2
th,20200224,3
th,20200225,5
th,20200226,5
th,20200305,8
th,20200306,8
th,20200307,2
th,20200309,1
th,20200310,3
th,20200314,3
th,20200315,45
th,20200316,21
th,20200317,23
th,20200319,15
th,20200320,3
th,20200321,30
th,20200322,120
th,20200323,221
th,20200324,9
th,20200325,44
th,20200326,70
th,20200327,6
th,20200328,21
th,20200329,19
th,20200330,27
th,20200331,66
th,20200401,6
th,20200402,19
th,20200403,10
th,20200404,172
th,20200405,86
th,20200406,10
th,20200407,21
th,20200408,12
th,20200409,44
th,20200410,90
th,20200411,28
th,20200412,61
th,20200413,7
th,20200414,6
th,20200415,1
th,20200416,8
th,20200417,10
th,20200418,18
th,20200419,38
th,20200420,168
th,20200421,23
th,20200422,16
th,20200423,35
th,20200424,345
th,20200425,117
th,20200426,35
th,20200429,8
th,20200430,17
th,20200501,19
th,20200502,41
th,20200503,33
th,20200504,3
th,20200505,22
th,20200506,40
th,20200507,44
th,20200508,15
th,20200509,73
th,20200510,81
th,20200511,117
th,20200512,105
th,20200513,29
th,20200515,13
th,20200516,13
th,20200518,2
th,20200522,6
th,20200523,10
th,20200526,2
th,20200529,1
th,20200602,1
th,20200608,1
th,20200612,1
th,20200616,1
th,20200617,8
th,20200618,7
th,20200622,2
th,20200626,2
th,20200706,1
th,20200708,2
th,20200715,2
th,20200717,2
th,20200718,2
th,20200720,1
th,20200721,1
th,20200722,5
th,20200723,15
th,20200724,21
th,20200725,6
th,20200727,9
th,20200728,5
th,20200729,2
th,20200805,47
th,20200806,770
th,20200810,7
th,20200811,2
th,20200812,4
th,20200813,4
th,20200824,4
th,20200907,3
th,20200908,1
th,20200923,8
th,20200925,4
th,20201002,1
th,20201007,3
th,20201008,2
th,20201009,2
th,20201010,1
th,20201015,2
th,20201016,4
th,20201023,2
th,20201024,4
th,20201027,688
th,20201028,2
th,20201105,2
th,20201116,4
th,20201117,1
th,20201118,1
th,20201124,1
th,20201130,2
th,20201202,2
th,20201211,1
th,20201216,1
th,20201218,3
th,20201219,15
th,20201221,32
th,20201222,791
th,20201223,1
th,20201224,1
th,20210113,1
th,20210114,1
th,20210129,61
th,20210130,691
th,20210131,35
th,20210201,1
th,20210202,2
th,20210203,2
th,20210215,15
th,20210216,63
th,20210225,1
th,20210301,2
th,20210302,1
th,20210305,3
th,20210306,34
th,20210308,8
th,20210309,134
th,20210310,113
th,20210315,2
th,20210316,1
th,20210319,7
th,20210402,1
th,20210412,53
th,20210413,806
th,20210414,23
th,20210415,2
th,20210422,8
th,20210423,39
th,20210424,46
th,20210516,4
th,20210519,1
th,20210620,1
th,20210701,577
th,20210702,2499
th,20210703,39
th,20210704,74
th,20210705,23
th,20210706,18
th,20210712,1
th,20210716,2
th,20210717,1
th,20210723,1
th,20210724,8
tl,20200221,56
tl,20200222,147
tl,20200223,7
tl,20200224,2
tl,20200225,6
tl,20200226,7
tl,20200228,1
tl,20200229,2
tl,20200305,9
tl,20200306,9
tl,20200307,2
tl,20200309,1
tl,20200310,7
tl,20200314,46
tl,20200315,155
tl,20200316,21
tl,20200317,48
tl,20200319,27
tl,20200320,10
tl,20200321,58
tl,20200322,93
tl,20200323,169
tl,20200324,121
tl,20200325,56
tl,20200326,165
tl,20200327,12
tl,20200328,138
tl,20200329,8
tl,20200330,23
tl,20200331,223
tl,20200401,16
tl,20200402,19
tl,20200403,12
tl,20200404,77
tl,20200405,127
tl,20200406,3
tl,20200407,18
tl,20200408,12
tl,20200409,60
tl,20200410,115
tl,20200411,45
tl,20200412,196
tl,20200413,48
tl,20200414,3
tl,20200415,1
tl,20200416,5
tl,20200417,18
tl,20200418,24
tl,20200419,39
tl,20200420,143
tl,20200421,38
tl,20200422,59
tl,20200423,19
tl,20200424,150
tl,20200425,98
tl,20200426,26
tl,20200427,1
tl,20200429,8
tl,20200430,23
tl,20200501,28
tl,20200502,64
tl,20200503,39
tl,20200504,2
tl,20200505,29
tl,20200506,40
tl,20200507,47
tl,20200508,20
tl,20200509,67
tl,20200510,80
tl,20200511,116
tl,20200512,104
tl,20200513,27
tl,20200515,13
tl,20200516,31
tl,20200517,220
tl,20200518,179
tl,20200522,11
tl,20200523,8
tl,20200524,1
tl,20200526,2
tl,20200528,1
tl,20200529,8
tl,20200602,1
tl,20200604,3
tl,20200610,1
tl,20200611,1
tl,20200612,6
tl,20200616,3
tl,20200617,3
tl,20200618,52
tl,20200620,1
tl,20200622,1
tl,20200625,21
tl,20200701,42
tl,20200702,192
tl,20200703,521
tl,20200704,498
tl,20200706,7
tl,20200707,6
tl,20200708,1
tl,20200715,18
tl,20200716,14
tl,20200717,41
tl,20200718,12
tl,20200720,2
tl,20200721,1
tl,20200722,20
tl,20200723,45
tl,20200724,7
tl,20200725,2
tl,20200727,40
tl,20200728,45
tl,20200729,6
tl,20200803,1
tl,20200805,8
tl,20200806,32
tl,20200807,4
tl,20200810,4
tl,20200811,6
tl,20200824,22
tl,20200825,14
tl,20200907,3
tl,20200908,3
tl,20200923,34
tl,20200924,2
tl,20200925,16
tl,20201003,6
tl,20201007,1
tl,20201008,5
tl,20201009,6
tl,20201015,3
tl,20201016,1
tl,20201021,2
tl,20201023,4
tl,20201026,4
tl,20201027,80
tl,20201104,2
tl,20201116,13
tl,20201118,4
tl,20201123,8
tl,20201124,6
tl,20201130,4
tl,20201201,7
tl,20201202,4
tl,20201211,2
tl,20201212,3
tl,20201216,8
tl,20201218,15
tl,20201219,22
tl,20201220,2
tl,20201221,13
tl,20201222,19
tl,20201223,4
tl,20201224,2
tl,20210114,2
tl,20210126,4
tl,20210129,20
tl,20210130,60
tl,20210131,29
tl,20210203,2
tl,20210210,2
tl,20210215,3
tl,20210222,4
tl,20210223,3
tl,20210225,4
tl,20210226,4
tl,20210301,3
tl,20210305,5
tl,20210306,29
tl,20210308,4
tl,20210309,130
tl,20210310,116
tl,20210315,1
tl,20210319,5
tl,20210320,2
tl,20210402,1
tl,20210403,1
tl,20210412,16
tl,20210413,43
tl,20210414,23
tl,20210415,2
tl,20210422,14
tl,20210423,53
tl,20210424,44
tl,20210516,1
tl,20210518,2
tl,20210620,3
tl,20210701,2
tl,20210703,6
tl,20210705,4
tl,20210712,1
tl,20210713,42
tl,20210714,186
tl,20210715,22
tl,20210716,3
tl,20210717,1
tl,20210723,1
tl,20210724,2
tr,20200221,55
tr,20200222,229
tr,20200223,18
tr,20200224,20
tr,20200225,55
tr,20200226,19
tr,20200305,28
tr,20200306,15
tr,20200307,21
tr,20200308,6
tr,20200309,1
tr,20200310,14
tr,20200314,23
tr,20200315,196
tr,20200316,93
tr,20200317,99
tr,20200318,2
tr,20200319,63
tr,20200320,20
tr,20200321,262
tr,20200322,227
tr,20200323,327
tr,20200324,294
tr,20200325,153
tr,20200326,222
tr,20200327,27
tr,20200328,149
tr,20200329,81
tr,20200330,121
tr,20200331,468
tr,20200401,6
tr,20200402,68
tr,20200403,66
tr,20200404,258
tr,20200405,98
tr,20200406,10
tr,20200407,47
tr,20200408,39
tr,20200409,211
tr,20200410,307
tr,20200411,168
tr,20200412,85
tr,20200413,49
tr,20200414,237
tr,20200415,123
tr,20200416,27
tr,20200417,25
tr,20200418,50
tr,20200419,84
tr,20200420,187
tr,20200421,36
tr,20200422,17
tr,20200423,36
tr,20200424,249
tr,20200425,99
tr,20200426,34
tr,20200429,10
tr,20200430,21
tr,20200501,20
tr,20200502,123
tr,20200503,45
tr,20200504,3
tr,20200505,22
tr,20200506,41
tr,20200507,45
tr,20200508,25
tr,20200509,197
tr,20200510,157
tr,20200511,117
tr,20200512,106
tr,20200513,29
tr,20200515,12
tr,20200516,10
tr,20200517,148
tr,20200518,181
tr,20200522,7
tr,20200523,5
tr,20200525,25
tr,20200526,2
tr,20200529,1
tr,20200616,1
tr,20200617,18
tr,20200618,11
tr,20200619,1
tr,20200620,1
tr,20200622,1
tr,20200624,99
tr,20200625,1
tr,20200708,1
tr,20200715,11
tr,20200717,3
tr,20200718,17
tr,20200720,2538
tr,20200721,283
tr,20200722,139
tr,20200723,69
tr,20200724,60
tr,20200725,5
tr,20200727,34
tr,20200728,306
tr,20200729,4
tr,20200805,27
tr,20200806,36
tr,20200807,2
tr,20200810,489
tr,20200811,585
tr,20200812,2
tr,20200824,13
tr,20200825,8
tr,20200908,4
tr,20200923,8
tr,20200925,5
tr,20201002,2
tr,20201008,1
tr,20201009,2
tr,20201015,1
tr,20201016,9
tr,20201017,3
tr,20201023,7
tr,20201024,10
tr,20201027,82
tr,20201104,34
tr,20201105,257
tr,20201116,25
tr,20201117,1
tr,20201118,1
tr,20201123,4
tr,20201124,1
tr,20201130,3
tr,20201201,43
tr,20201202,600
tr,20201203,2
tr,20201211,1
tr,20201212,2
tr,20201218,2
tr,20201219,13
tr,20201221,106
tr,20201222,734
tr,20201223,17
tr,20201224,15
tr,20210115,1
tr,20210129,340
tr,20210130,559
tr,20210131,63
tr,20210215,1
tr,20210216,1
tr,20210225,1
tr,20210226,1
tr,20210301,2
tr,20210302,1
tr,20210305,5
tr,20210306,45
tr,20210308,8
tr,20210309,142
tr,20210310,120
tr,20210315,1
tr,20210316,2
tr,20210318,1
tr,20210319,27
tr,20210320,51
tr,20210402,2
tr,20210403,80
tr,20210405,1
tr,20210412,200
tr,20210413,775
tr,20210414,29
tr,20210415,2
tr,20210422,10
tr,20210423,57
tr,20210424,72
tr,20210516,3
tr,20210517,1
tr,20210519,1
tr,20210620,1
tr,20210701,627
tr,20210702,2638
tr,20210703,18
tr,20210704,2
tr,20210712,3
tr,20210713,2
tr,20210716,1
tr,20210717,1
uk,20200221,10
uk,20200222,100
uk,20200223,1
uk,20200224,3
uk,20200225,5
uk,20200226,5
uk,20200305,9
uk,20200306,2
uk,20200309,1
uk,20200310,6
uk,20200314,10
uk,20200315,199
uk,20200316,30
uk,20200317,36
uk,20200318,1
uk,20200319,43
uk,20200320,24
uk,20200321,107
uk,20200322,104
uk,20200323,74
uk,20200324,50
uk,20200325,155
uk,20200326,88
uk,20200327,8
uk,20200328,39
uk,20200329,22
uk,20200330,217
uk,20200331,45
uk,20200401,1
uk,20200402,71
uk,20200403,12
uk,20200404,67
uk,20200405,30
uk,20200406,2
uk,20200407,7
uk,20200408,27
uk,20200409,53
uk,20200410,133
uk,20200411,170
uk,20200412,58
uk,20200413,6
uk,20200414,54
uk,20200415,26
uk,20200416,8
uk,20200417,4
uk,20200418,17
uk,20200419,43
uk,20200420,158
uk,20200421,26
uk,20200422,16
uk,20200423,35
uk,20200424,156
uk,20200425,76
uk,20200426,32
uk,20200429,6
uk,20200430,15
uk,20200501,19
uk,20200502,35
uk,20200503,28
uk,20200504,3
uk,20200505,22
uk,20200506,40
uk,20200507,44
uk,20200508,15
uk,20200509,68
uk,20200510,81
uk,20200511,117
uk,20200512,105
uk,20200513,29
uk,20200515,12
uk,20200516,7
uk,20200518,2
uk,20200522,5
uk,20200523,8
uk,20200526,2
uk,20200529,1
uk,20200602,1
uk,20200617,5
uk,20200618,4
uk,20200620,1
uk,20200718,1
uk,20200720,1
uk,20200722,2
uk,20200723,5
uk,20200724,2
uk,20200725,2
uk,20200727,6
uk,20200728,2
uk,20200806,10
uk,20200810,5
uk,20200811,1
uk,20200812,4
uk,20200813,4
uk,20200824,3
uk,20200825,1
uk,20200907,1
uk,20200908,2
uk,20200923,1
uk,20200925,5
uk,20201008,1
uk,20201009,3
uk,20201022,1
uk,20201023,2
uk,20201027,30
uk,20201028,3
uk,20201116,12
uk,20201117,14
uk,20201124,1
uk,20201130,3
uk,20201202,2
uk,20201212,3
uk,20201218,2
uk,20201219,7
uk,20201222,30
uk,20201223,2
uk,20201224,4
uk,20210129,6
uk,20210130,36
uk,20210131,36
uk,20210215,13
uk,20210216,55
uk,20210301,2
uk,20210302,1
uk,20210305,2
uk,20210306,155
uk,20210308,1
uk,20210309,127
uk,20210310,116
uk,20210315,1
uk,20210319,4
uk,20210402,1
uk,20210412,2
uk,20210413,114
uk,20210414,49
uk,20210415,13
uk,20210422,6
uk,20210423,36
uk,20210424,48
uk,20210516,1
uk,20210519,1
uk,20210620,1
uk,20210701,18
uk,20210702,29
uk,20210703,38
uk,20210704,28
uk,20210705,60
uk,20210706,49
uk,20210712,1
uk,20210716,1
uk,20210717,1
ur,20200221,6
ur,20200222,92
ur,20200223,2
ur,20200224,1
ur,20200225,4
ur,20200226,12
ur,20200305,4
ur,20200309,1
ur,20200310,2
ur,20200314,1
ur,20200315,31
ur,20200316,13
ur,20200317,5
ur,20200320,6
ur,20200321,10
ur,20200322,50
ur,20200323,53
ur,20200324,3
ur,20200325,44
ur,20200326,1
ur,20200327,1
ur,20200328,5
ur,20200329,3
ur,20200331,3
ur,20200401,4
ur,20200402,2
ur,20200403,13
ur,20200404,20
ur,20200405,1
ur,20200407,5
ur,20200408,2
ur,20200409,8
ur,20200410,6
ur,20200411,4
ur,20200412,28
ur,20200413,3
ur,20200414,59
ur,20200415,79
ur,20200416,12
ur,20200417,19
ur,20200418,32
ur,20200419,268
ur,20200420,152
ur,20200421,9
ur,20200422,15
ur,20200423,21
ur,20200424,114
ur,20200425,73
ur,20200426,32
ur,20200429,5
ur,20200430,13
ur,20200501,19
ur,20200502,35
ur,20200503,15
ur,20200504,3
ur,20200505,22
ur,20200506,40
ur,20200507,44
ur,20200508,15
ur,20200509,62
ur,20200510,81
ur,20200511,115
ur,20200512,104
ur,20200513,28
ur,20200515,12
ur,20200516,5
ur,20200518,2
ur,20200522,5
ur,20200523,6
ur,20200526,2
ur,20200529,1
ur,20200618,4
ur,20200717,1
ur,20200720,1
ur,20200722,1
ur,20200725,1
ur,20200727,2
ur,20200728,2
ur,20200806,2
ur,20200810,2
ur,20200812,4
ur,20200923,26
ur,20200925,5
ur,20201009,1
ur,20201023,2
ur,20201027,17
ur,20201202,1
ur,20201218,2
ur,20201219,1
ur,20201221,1
ur,20201222,2
ur,20201224,1
ur,20210129,4
ur,20210130,17
ur,20210131,23
ur,20210215,151
ur,20210216,232
ur,20210402,1
ur,20210412,8
ur,20210413,431
ur,20210414,23
ur,20210415,2
ur,20210422,4
ur,20210423,34
ur,20210424,42
ur,20210516,1
ur,20210519,1
ur,20210620,1
ur,20210701,2
ur,20210702,2
ur,20210703,327
ur,20210704,199
ur,20210705,289
ur,20210706,8
ur,20210712,1
ur,20210716,1
ur,20210717,1
ur,20210723,1
vi,20200221,19
vi,20200222,139
vi,20200223,16
vi,20200224,15
vi,20200225,23
vi,20200226,6
vi,20200305,4
vi,20200306,29
vi,20200307,29
vi,20200309,23
vi,20200310,11
vi,20200314,18
vi,20200315,231
vi,20200316,82
vi,20200317,60
vi,20200318,2
vi,20200319,30
vi,20200320,11
vi,20200321,148
vi,20200322,161
vi,20200323,272
vi,20200324,151
vi,20200325,167
vi,20200326,239
vi,20200327,46
vi,20200328,167
vi,20200329,127
vi,20200330,150
vi,20200331,197
vi,20200401,29
vi,20200402,45
vi,20200403,75
vi,20200404,247
vi,20200405,115
vi,20200406,5
vi,20200407,58
vi,20200408,75
vi,20200409,200
vi,20200410,414
vi,20200411,257
vi,20200412,145
vi,20200413,36
vi,20200414,122
vi,20200415,34
vi,20200416,18
vi,20200417,15
vi,20200418,21
vi,20200419,113
vi,20200420,766
vi,20200421,42
vi,20200422,15
vi,20200423,32
vi,20200424,156
vi,20200425,73
vi,20200426,32
vi,20200429,20
vi,20200430,18
vi,20200501,21
vi,20200502,54
vi,20200503,40
vi,20200504,49
vi,20200505,22
vi,20200506,40
vi,20200507,44
vi,20200508,15
vi,20200509,72
vi,20200510,80
vi,20200511,117
vi,20200512,111
vi,20200513,54
vi,20200515,13
vi,20200516,228
vi,20200517,11
vi,20200518,2
vi,20200522,4
vi,20200523,10
vi,20200526,2
vi,20200529,1
vi,20200605,16
vi,20200612,5
vi,20200616,24
vi,20200617,27
vi,20200618,45
vi,20200620,1
vi,20200717,6
vi,20200718,32
vi,20200720,4
vi,20200721,102
vi,20200722,9
vi,20200723,40
vi,20200724,22
vi,20200725,25
vi,20200727,80
vi,20200728,116
vi,20200805,106
vi,20200806,550
vi,20200807,3
vi,20200810,6
vi,20200811,3
vi,20200824,1
vi,20200825,1
vi,20200907,7
vi,20200908,3
vi,20200923,10
vi,20200925,5
vi,20201007,2
vi,20201008,62
vi,20201009,17
vi,20201010,2
vi,20201016,2
vi,20201021,1
vi,20201022,1
vi,20201024,4
vi,20201026,5
vi,20201027,1218
vi,20201028,52
vi,20201102,4
vi,20201105,1
vi,20201116,13
vi,20201117,3
vi,20201118,15
vi,20201130,19
vi,20201202,1
vi,20201218,2
vi,20201219,25
vi,20201221,37
vi,20201222,753
vi,20201223,3
vi,20201224,1
vi,20210114,19
vi,20210129,236
vi,20210130,1266
vi,20210131,1326
vi,20210215,1
vi,20210216,3
vi,20210226,1
vi,20210301,2
vi,20210302,1
vi,20210305,3
vi,20210306,42
vi,20210308,24
vi,20210309,162
vi,20210310,118
vi,20210315,1
vi,20210319,5
vi,20210402,1
vi,20210403,2
vi,20210412,59
vi,20210413,1724
vi,20210414,1455
vi,20210415,1037
vi,20210422,16
vi,20210423,37
vi,20210424,46
vi,20210516,1
vi,20210517,1
vi,20210519,1
vi,20210620,1
vi,20210701,48
vi,20210702,229
vi,20210703,8
vi,20210704,8
vi,20210705,464
vi,20210706,98
vi,20210712,2
vi,20210716,1
vi,20210717,1
vi,20210723,1
vi,20210724,10
yi,20200315,3
yi,20200324,1
yi,20200325,14
yi,20200403,1
yi,20200404,1
yi,20200412,7
yi,20200420,1
yi,20200421,1
zh-CN,20200221,232
zh-CN,20200222,3110
zh-CN,20200223,6825
zh-CN,20200224,316
zh-CN,20200225,29
zh-CN,20200226,33
zh-CN,20200228,4
zh-CN,20200229,12
zh-CN,20200301,7
zh-CN,20200305,8
zh-CN,20200306,129
zh-CN,20200307,36
zh-CN,20200309,22
zh-CN,20200310,63
zh-CN,20200314,38
zh-CN,20200315,436
zh-CN,20200316,348
zh-CN,20200317,210
zh-CN,20200318,1
zh-CN,20200319,96
zh-CN,20200320,184
zh-CN,20200321,903
zh-CN,20200322,282
zh-CN,20200323,418
zh-CN,20200324,479
zh-CN,20200325,498
zh-CN,20200326,8
zh-CN,20200327,91
zh-CN,20200328,372
zh-CN,20200329,89
zh-CN,20200330,250
zh-CN,20200331,110
zh-CN,20200401,6
zh-CN,20200402,103
zh-CN,20200403,46
zh-CN,20200404,186
zh-CN,20200405,56
zh-CN,20200406,10
zh-CN,20200407,117
zh-CN,20200408,141
zh-CN,20200409,535
zh-CN,20200410,250
zh-CN,20200411,235
zh-CN,20200412,136
zh-CN,20200413,34
zh-CN,20200414,41
zh-CN,20200415,5
zh-CN,20200416,36
zh-CN,20200417,45
zh-CN,20200418,10
zh-CN,20200419,102
zh-CN,20200420,33
zh-CN,20200421,453
zh-CN,20200422,12
zh-CN,20200424,42
zh-CN,20200425,55
zh-CN,20200426,38
zh-CN,20200429,10
zh-CN,20200430,20
zh-CN,20200501,1
zh-CN,20200502,54
zh-CN,20200503,39
zh-CN,20200506,5
zh-CN,20200507,479
zh-CN,20200508,948
zh-CN,20200509,535
zh-CN,20200510,454
zh-CN,20200511,1080
zh-CN,20200512,510
zh-CN,20200513,4
zh-CN,20200514,1
zh-CN,20200515,5
zh-CN,20200516,154
zh-CN,20200517,1
zh-CN,20200522,19
zh-CN,20200523,27
zh-CN,20200525,2
zh-CN,20200616,24
zh-CN,20200617,61
zh-CN,20200618,49
zh-CN,20200619,6
zh-CN,20200622,1
zh-CN,20200706,1
zh-CN,20200708,1
zh-CN,20200715,17
zh-CN,20200716,8
zh-CN,20200717,4
zh-CN,20200718,68
zh-CN,20200722,3
zh-CN,20200723,51
zh-CN,20200724,9
zh-CN,20200725,29
zh-CN,20200727,13
zh-CN,20200728,125
zh-CN,20200729,15
zh-CN,20200805,16
zh-CN,20200806,158
zh-CN,20200807,2
zh-CN,20200810,16
zh-CN,20200811,28
zh-CN,20200813,12
zh-CN,20200824,7
zh-CN,20200825,4
zh-CN,20200907,12
zh-CN,20200908,12
zh-CN,20200923,19
zh-CN,20200925,5
zh-CN,20201007,12
zh-CN,20201008,38
zh-CN,20201009,7
zh-CN,20201021,6
zh-CN,20201022,3
zh-CN,20201023,2
zh-CN,20201026,2
zh-CN,20201027,295
zh-CN,20201028,4
zh-CN,20201105,16
zh-CN,20201116,1
zh-CN,20201117,17
zh-CN,20201118,2
zh-CN,20201123,1
zh-CN,20201130,1
zh-CN,20201201,1
zh-CN,20201202,11
zh-CN,20201211,1
zh-CN,20201216,5
zh-CN,20201217,6
zh-CN,20201218,30
zh-CN,20201219,1311
zh-CN,20201220,217
zh-CN,20201221,38
zh-CN,20201222,101
zh-CN,20201223,4
zh-CN,20201224,6
zh-CN,20210113,3
zh-CN,20210114,18
zh-CN,20210129,13
zh-CN,20210130,267
zh-CN,20210131,6
zh-CN,20210215,6
zh-CN,20210225,4
zh-CN,20210226,7
zh-CN,20210305,7
zh-CN,20210306,6
zh-CN,20210309,34
zh-CN,20210316,2
zh-CN,20210412,28
zh-CN,20210413,221
zh-CN,20210414,103
zh-CN,20210422,13
zh-CN,20210423,28
zh-CN,20210424,12
zh-CN,20210516,15
zh-CN,20210701,4
zh-CN,20210702,10
zh-CN,20210703,8
zh-CN,20210704,342
zh-CN,20210705,50
zh-CN,20210706,62
zh-TW,20200221,42
zh-TW,20200222,256
zh-TW,20200223,92
zh-TW,20200224,22
zh-TW,20200225,46
zh-TW,20200226,71
zh-TW,20200305,6
zh-TW,20200306,11
zh-TW,20200309,2
zh-TW,20200310,11
zh-TW,20200314,6
zh-TW,20200315,160
zh-TW,20200316,38
zh-TW,20200317,99
zh-TW,20200318,22
zh-TW,20200319,62
zh-TW,20200320,17
zh-TW,20200321,86
zh-TW,20200322,142
zh-TW,20200323,42
zh-TW,20200324,75
zh-TW,20200325,60
zh-TW,20200326,88
zh-TW,20200327,5
zh-TW,20200328,29
zh-TW,20200329,15
zh-TW,20200330,91
zh-TW,20200331,106
zh-TW,20200401,3
zh-TW,20200402,5
zh-TW,20200403,15
zh-TW,20200404,35
zh-TW,20200405,4
zh-TW,20200406,8
zh-TW,20200407,3
zh-TW,20200408,14
zh-TW,20200409,90
zh-TW,20200410,99
zh-TW,20200411,130
zh-TW,20200412,46
zh-TW,20200413,118
zh-TW,20200414,63
zh-TW,20200415,8
zh-TW,20200416,12
zh-TW,20200417,20
zh-TW,20200419,5
zh-TW,20200420,6
zh-TW,20200421,124
zh-TW,20200422,607
zh-TW,20200423,445
zh-TW,20200424,146
zh-TW,20200425,2
zh-TW,20200429,2
zh-TW,20200430,2
zh-TW,20200502,4
zh-TW,20200503,4
zh-TW,20200507,1
zh-TW,20200509,5
zh-TW,20200515,12
zh-TW,20200516,415
zh-TW,20200517,65
zh-TW,20200518,59
zh-TW,20200519,26
zh-TW,20200520,7
zh-TW,20200523,12
zh-TW,20200616,3
zh-TW,20200617,10
zh-TW,20200618,6
zh-TW,20200624,2
zh-TW,20200717,1
zh-TW,20200718,2
zh-TW,20200722,1
zh-TW,20200723,1
zh-TW,20200724,1
zh-TW,20200727,7
zh-TW,20200728,29
zh-TW,20200805,6
zh-TW,20200806,202
zh-TW,20200807,1
zh-TW,20200810,1
zh-TW,20200811,2
zh-TW,20200813,2
zh-TW,20200824,1
zh-TW,20200908,1
zh-TW,20200923,2
zh-TW,20201008,1
zh-TW,20201027,51
zh-TW,20201104,1
zh-TW,20201116,6
zh-TW,20201130,1
zh-TW,20201201,1
zh-TW,20201202,1
zh-TW,20201219,1
zh-TW,20201221,4
zh-TW,20201222,37
zh-TW,20201223,13
zh-TW,20201224,2
zh-TW,20210129,30
zh-TW,20210130,24
zh-TW,20210225,1
zh-TW,20210226,1
zh-TW,20210309,6
zh-TW,20210412,3
zh-TW,20210413,28
zh-TW,20210422,6
zh-TW,20210423,10
zh-TW,20210424,10
zh-TW,20210701,4
zh-TW,20210702,1
zh-TW,20210706,2
zh-TW,20210712,460
zh-TW,20210713,788
zh-TW,20210714,512
zh-TW,20210715,250
zh-TW,20210723,198
zh-TW,20210724,999
zh-TW,20210726,10
